freq,unit,geo,time,obs_value
A,PPS_HAB_EU27_2020,HU2,2017,62
A,PPS_HAB_EU27_2020,HU2,2018,64
A,PPS_HAB_EU27_2020,HU2,2019,63
A,PPS_HAB_EU27_2020,HU2,2020,63
A,PPS_HAB_EU27_2020,HU2,2021,63
A,PPS_HAB_EU27_2020,HU2,2022,65
A,PPS_HAB_EU27_2020,HU2,2023,62
A,PPS_HAB_EU27_2020,HU21,2000,52
A,PPS_HAB_EU27_2020,HU21,2001,53
A,PPS_HAB_EU27_2020,HU21,2002,53
A,PPS_HAB_EU27_2020,HU21,2003,58
A,PPS_HAB_EU27_2020,HU21,2004,59
A,PPS_HAB_EU27_2020,HU21,2005,60
A,PPS_HAB_EU27_2020,HU21,2006,57
A,PPS_HAB_EU27_2020,HU21,2007,57
A,PPS_HAB_EU27_2020,HU21,2008,58
A,PPS_HAB_EU27_2020,HU21,2009,55
A,PPS_HAB_EU27_2020,HU21,2010,57
A,PPS_HAB_EU27_2020,HU21,2011,59
A,PPS_HAB_EU27_2020,HU21,2012,58
A,PPS_HAB_EU27_2020,HU21,2013,61
A,PPS_HAB_EU27_2020,HU21,2014,62
A,PPS_HAB_EU27_2020,HU21,2015,65
A,PPS_HAB_EU27_2020,HU21,2016,66
A,PPS_HAB_EU27_2020,HU21,2017,64
A,PPS_HAB_EU27_2020,HU21,2018,66
A,PPS_HAB_EU27_2020,HU21,2019,67
A,PPS_HAB_EU27_2020,HU21,2020,67
A,PPS_HAB_EU27_2020,HU21,2021,69
A,PPS_HAB_EU27_2020,HU21,2022,70
A,PPS_HAB_EU27_2020,HU21,2023,67
A,PPS_HAB_EU27_2020,HU22,2000,61
A,PPS_HAB_EU27_2020,HU22,2001,61
A,PPS_HAB_EU27_2020,HU22,2002,63
A,PPS_HAB_EU27_2020,HU22,2003,68
A,PPS_HAB_EU27_2020,HU22,2004,66
A,PPS_HAB_EU27_2020,HU22,2005,64
A,PPS_HAB_EU27_2020,HU22,2006,65
A,PPS_HAB_EU27_2020,HU22,2007,62
A,PPS_HAB_EU27_2020,HU22,2008,63
A,PPS_HAB_EU27_2020,HU22,2009,62
A,PPS_HAB_EU27_2020,HU22,2010,67
A,PPS_HAB_EU27_2020,HU22,2011,68
A,PPS_HAB_EU27_2020,HU22,2012,67
A,PPS_HAB_EU27_2020,HU22,2013,72
A,PPS_HAB_EU27_2020,HU22,2014,74
A,PPS_HAB_EU27_2020,HU22,2015,76
A,PPS_HAB_EU27_2020,HU22,2016,75
A,PPS_HAB_EU27_2020,HU22,2017,73
A,PPS_HAB_EU27_2020,HU22,2018,74
A,PPS_HAB_EU27_2020,HU22,2019,72
A,PPS_HAB_EU27_2020,HU22,2020,71
A,PPS_HAB_EU27_2020,HU22,2021,68
A,PPS_HAB_EU27_2020,HU22,2022,70
A,PPS_HAB_EU27_2020,HU22,2023,68
A,PPS_HAB_EU27_2020,HU23,2000,40
A,PPS_HAB_EU27_2020,HU23,2001,42
A,PPS_HAB_EU27_2020,HU23,2002,44
A,PPS_HAB_EU27_2020,HU23,2003,45
A,PPS_HAB_EU27_2020,HU23,2004,44
A,PPS_HAB_EU27_2020,HU23,2005,43
A,PPS_HAB_EU27_2020,HU23,2006,42
A,PPS_HAB_EU27_2020,HU23,2007,41
A,PPS_HAB_EU27_2020,HU23,2008,43
A,PPS_HAB_EU27_2020,HU23,2009,44
A,PPS_HAB_EU27_2020,HU23,2010,45
A,PPS_HAB_EU27_2020,HU23,2011,45
A,PPS_HAB_EU27_2020,HU23,2012,45
A,PPS_HAB_EU27_2020,HU23,2013,47
A,PPS_HAB_EU27_2020,HU23,2014,46
A,PPS_HAB_EU27_2020,HU23,2015,46
A,PPS_HAB_EU27_2020,HU23,2016,46
A,PPS_HAB_EU27_2020,HU23,2017,47
A,PPS_HAB_EU27_2020,HU23,2018,49
A,PPS_HAB_EU27_2020,HU23,2019,49
A,PPS_HAB_EU27_2020,HU23,2020,50
A,PPS_HAB_EU27_2020,HU23,2021,50
A,PPS_HAB_EU27_2020,HU23,2022,52
A,PPS_HAB_EU27_2020,HU23,2023,51
A,PPS_HAB_EU27_2020,HU3,2000,36
A,PPS_HAB_EU27_2020,HU3,2001,40
A,PPS_HAB_EU27_2020,HU3,2002,41
A,PPS_HAB_EU27_2020,HU3,2003,42
A,PPS_HAB_EU27_2020,HU3,2004,42
A,PPS_HAB_EU27_2020,HU3,2005,42
A,PPS_HAB_EU27_2020,HU3,2006,41
A,PPS_HAB_EU27_2020,HU3,2007,39
A,PPS_HAB_EU27_2020,HU3,2008,41
A,PPS_HAB_EU27_2020,HU3,2009,41
A,PPS_HAB_EU27_2020,HU3,2010,42
A,PPS_HAB_EU27_2020,HU3,2011,43
A,PPS_HAB_EU27_2020,HU3,2012,43
A,PPS_HAB_EU27_2020,HU3,2013,45
A,PPS_HAB_EU27_2020,HU3,2014,46
A,PPS_HAB_EU27_2020,HU3,2015,47
A,PPS_HAB_EU27_2020,HU3,2016,46
A,PPS_HAB_EU27_2020,HU3,2017,47
A,PPS_HAB_EU27_2020,HU3,2018,49
A,PPS_HAB_EU27_2020,HU3,2019,49
A,PPS_HAB_EU27_2020,HU3,2020,51
A,PPS_HAB_EU27_2020,HU3,2021,51
A,PPS_HAB_EU27_2020,HU3,2022,51
A,PPS_HAB_EU27_2020,HU3,2023,50
A,PPS_HAB_EU27_2020,HU31,2000,34
A,PPS_HAB_EU27_2020,HU31,2001,37
A,PPS_HAB_EU27_2020,HU31,2002,38
A,PPS_HAB_EU27_2020,HU31,2003,40
A,PPS_HAB_EU27_2020,HU31,2004,40
A,PPS_HAB_EU27_2020,HU31,2005,41
A,PPS_HAB_EU27_2020,HU31,2006,40
A,PPS_HAB_EU27_2020,HU31,2007,38
A,PPS_HAB_EU27_2020,HU31,2008,39
A,PPS_HAB_EU27_2020,HU31,2009,38
A,PPS_HAB_EU27_2020,HU31,2010,39
A,PPS_HAB_EU27_2020,HU31,2011,39
A,PPS_HAB_EU27_2020,HU31,2012,39
A,PPS_HAB_EU27_2020,HU31,2013,42
A,PPS_HAB_EU27_2020,HU31,2014,43
A,PPS_HAB_EU27_2020,HU31,2015,46
A,PPS_HAB_EU27_2020,HU31,2016,46
A,PPS_HAB_EU27_2020,HU31,2017,47
A,PPS_HAB_EU27_2020,HU31,2018,49
A,PPS_HAB_EU27_2020,HU31,2019,48
A,PPS_HAB_EU27_2020,HU31,2020,50
A,PPS_HAB_EU27_2020,HU31,2021,51
A,PPS_HAB_EU27_2020,HU31,2022,49
A,PPS_HAB_EU27_2020,HU31,2023,48
A,PPS_HAB_EU27_2020,HU32,2000,36
A,PPS_HAB_EU27_2020,HU32,2001,40
A,PPS_HAB_EU27_2020,HU32,2002,41
A,PPS_HAB_EU27_2020,HU32,2003,43
A,PPS_HAB_EU27_2020,HU32,2004,42
A,PPS_HAB_EU27_2020,HU32,2005,41
A,PPS_HAB_EU27_2020,HU32,2006,40
A,PPS_HAB_EU27_2020,HU32,2007,38
A,PPS_HAB_EU27_2020,HU32,2008,40
A,PPS_HAB_EU27_2020,HU32,2009,41
A,PPS_HAB_EU27_2020,HU32,2010,42
A,PPS_HAB_EU27_2020,HU32,2011,43
A,PPS_HAB_EU27_2020,HU32,2012,43
A,PPS_HAB_EU27_2020,HU32,2013,44
A,PPS_HAB_EU27_2020,HU32,2014,45
A,PPS_HAB_EU27_2020,HU32,2015,45
A,PPS_HAB_EU27_2020,HU32,2016,44
A,PPS_HAB_EU27_2020,HU32,2017,44
A,PPS_HAB_EU27_2020,HU32,2018,46
A,PPS_HAB_EU27_2020,HU32,2019,47
A,PPS_HAB_EU27_2020,HU32,2020,49
A,PPS_HAB_EU27_2020,HU32,2021,48
A,PPS_HAB_EU27_2020,HU32,2022,49
A,PPS_HAB_EU27_2020,HU32,2023,49
A,PPS_HAB_EU27_2020,HU33,2000,39
A,PPS_HAB_EU27_2020,HU33,2001,42
A,PPS_HAB_EU27_2020,HU33,2002,44
A,PPS_HAB_EU27_2020,HU33,2003,44
A,PPS_HAB_EU27_2020,HU33,2004,44
A,PPS_HAB_EU27_2020,HU33,2005,44
A,PPS_HAB_EU27_2020,HU33,2006,43
A,PPS_HAB_EU27_2020,HU33,2007,41
A,PPS_HAB_EU27_2020,HU33,2008,43
A,PPS_HAB_EU27_2020,HU33,2009,43
A,PPS_HAB_EU27_2020,HU33,2010,44
A,PPS_HAB_EU27_2020,HU33,2011,45
A,PPS_HAB_EU27_2020,HU33,2012,46
A,PPS_HAB_EU27_2020,HU33,2013,49
A,PPS_HAB_EU27_2020,HU33,2014,49
A,PPS_HAB_EU27_2020,HU33,2015,50
A,PPS_HAB_EU27_2020,HU33,2016,50
A,PPS_HAB_EU27_2020,HU33,2017,50
A,PPS_HAB_EU27_2020,HU33,2018,53
A,PPS_HAB_EU27_2020,HU33,2019,52
A,PPS_HAB_EU27_2020,HU33,2020,55
A,PPS_HAB_EU27_2020,HU33,2021,54
A,PPS_HAB_EU27_2020,HU33,2022,55
A,PPS_HAB_EU27_2020,HU33,2023,54
A,PPS_HAB_EU27_2020,IE,2000,137
A,PPS_HAB_EU27_2020,IE,2001,141
A,PPS_HAB_EU27_2020,IE,2002,145
A,PPS_HAB_EU27_2020,IE,2003,147
A,PPS_HAB_EU27_2020,IE,2004,150
A,PPS_HAB_EU27_2020,IE,2005,151
A,PPS_HAB_EU27_2020,IE,2006,152
A,PPS_HAB_EU27_2020,IE,2007,150
A,PPS_HAB_EU27_2020,IE,2008,135
A,PPS_HAB_EU27_2020,IE,2009,130
A,PPS_HAB_EU27_2020,IE,2010,131
A,PPS_HAB_EU27_2020,IE,2011,132
A,PPS_HAB_EU27_2020,IE,2012,134
A,PPS_HAB_EU27_2020,IE,2013,135
A,PPS_HAB_EU27_2020,IE,2014,142
A,PPS_HAB_EU27_2020,IE,2015,187
A,PPS_HAB_EU27_2020,IE,2016,180
A,PPS_HAB_EU27_2020,IE,2017,188
A,PPS_HAB_EU27_2020,IE,2018,193
A,PPS_HAB_EU27_2020,IE,2019,190
A,PPS_HAB_EU27_2020,IE,2020,206
A,PPS_HAB_EU27_2020,IE,2021,226
A,PPS_HAB_EU27_2020,IE,2022,238
A,PPS_HAB_EU27_2020,IE,2023,213
A,PPS_HAB_EU27_2020,IE0,2000,137
A,PPS_HAB_EU27_2020,IE0,2001,141
A,PPS_HAB_EU27_2020,IE0,2002,145
A,PPS_HAB_EU27_2020,IE0,2003,147
A,PPS_HAB_EU27_2020,IE0,2004,150
A,PPS_HAB_EU27_2020,IE0,2005,151
A,PPS_HAB_EU27_2020,IE0,2006,152
A,PPS_HAB_EU27_2020,IE0,2007,150
A,PPS_HAB_EU27_2020,IE0,2008,135
A,PPS_HAB_EU27_2020,IE0,2009,130
A,PPS_HAB_EU27_2020,IE0,2010,131
A,PPS_HAB_EU27_2020,IE0,2011,132
A,PPS_HAB_EU27_2020,IE0,2012,134
A,PPS_HAB_EU27_2020,IE0,2013,135
A,PPS_HAB_EU27_2020,IE0,2014,142
A,PPS_HAB_EU27_2020,IE0,2015,187
A,PPS_HAB_EU27_2020,IE0,2016,180
A,PPS_HAB_EU27_2020,IE0,2017,188
A,PPS_HAB_EU27_2020,IE0,2018,193
A,PPS_HAB_EU27_2020,IE0,2019,190
A,PPS_HAB_EU27_2020,IE0,2020,206
A,PPS_HAB_EU27_2020,IE0,2021,226
A,PPS_HAB_EU27_2020,IE0,2022,238
A,PPS_HAB_EU27_2020,IE0,2023,213
A,PPS_HAB_EU27_2020,IE04,2000,90
A,PPS_HAB_EU27_2020,IE04,2001,93
A,PPS_HAB_EU27_2020,IE04,2002,96
A,PPS_HAB_EU27_2020,IE04,2003,96
A,PPS_HAB_EU27_2020,IE04,2004,98
A,PPS_HAB_EU27_2020,IE04,2005,100
A,PPS_HAB_EU27_2020,IE04,2006,97
A,PPS_HAB_EU27_2020,IE04,2007,99
A,PPS_HAB_EU27_2020,IE04,2008,90
A,PPS_HAB_EU27_2020,IE04,2009,78
A,PPS_HAB_EU27_2020,IE04,2010,85
A,PPS_HAB_EU27_2020,IE04,2011,80
A,PPS_HAB_EU27_2020,IE04,2012,77
A,PPS_HAB_EU27_2020,IE04,2013,78
A,PPS_HAB_EU27_2020,IE04,2014,82
A,PPS_HAB_EU27_2020,IE04,2015,84
A,PPS_HAB_EU27_2020,IE04,2016,82
A,PPS_HAB_EU27_2020,IE04,2017,81
A,PPS_HAB_EU27_2020,IE04,2018,80
A,PPS_HAB_EU27_2020,IE04,2019,79
A,PPS_HAB_EU27_2020,IE04,2020,91
A,PPS_HAB_EU27_2020,IE04,2021,98
A,PPS_HAB_EU27_2020,IE04,2022,102
A,PPS_HAB_EU27_2020,IE04,2023,100
A,PPS_HAB_EU27_2020,IE05,2000,122
A,PPS_HAB_EU27_2020,IE05,2001,127
A,PPS_HAB_EU27_2020,IE05,2002,133
A,PPS_HAB_EU27_2020,IE05,2003,131
A,PPS_HAB_EU27_2020,IE05,2004,132
A,PPS_HAB_EU27_2020,IE05,2005,130
A,PPS_HAB_EU27_2020,IE05,2006,132
A,PPS_HAB_EU27_2020,IE05,2007,131
A,PPS_HAB_EU27_2020,IE05,2008,113
A,PPS_HAB_EU27_2020,IE05,2009,117
A,PPS_HAB_EU27_2020,IE05,2010,113
A,PPS_HAB_EU27_2020,IE05,2011,116
A,PPS_HAB_EU27_2020,IE05,2012,115
A,PPS_HAB_EU27_2020,IE05,2013,109
A,PPS_HAB_EU27_2020,IE05,2014,113
A,PPS_HAB_EU27_2020,IE05,2015,218
A,PPS_HAB_EU27_2020,IE05,2016,195
A,PPS_HAB_EU27_2020,IE05,2017,209
A,PPS_HAB_EU27_2020,IE05,2018,206
A,PPS_HAB_EU27_2020,IE05,2019,205
A,PPS_HAB_EU27_2020,IE05,2020,221
A,PPS_HAB_EU27_2020,IE05,2021,250
A,PPS_HAB_EU27_2020,IE05,2022,269
A,PPS_HAB_EU27_2020,IE05,2023,225
A,PPS_HAB_EU27_2020,IE06,2000,165
A,PPS_HAB_EU27_2020,IE06,2001,169
A,PPS_HAB_EU27_2020,IE06,2002,173
A,PPS_HAB_EU27_2020,IE06,2003,178
A,PPS_HAB_EU27_2020,IE06,2004,182
A,PPS_HAB_EU27_2020,IE06,2005,185
A,PPS_HAB_EU27_2020,IE06,2006,186
A,PPS_HAB_EU27_2020,IE06,2007,183
A,PPS_HAB_EU27_2020,IE06,2008,168
A,PPS_HAB_EU27_2020,IE06,2009,159
A,PPS_HAB_EU27_2020,IE06,2010,161
A,PPS_HAB_EU27_2020,IE06,2011,163
A,PPS_HAB_EU27_2020,IE06,2012,168
A,PPS_HAB_EU27_2020,IE06,2013,175
A,PPS_HAB_EU27_2020,IE06,2014,185
A,PPS_HAB_EU27_2020,IE06,2015,203
A,PPS_HAB_EU27_2020,IE06,2016,206
A,PPS_HAB_EU27_2020,IE06,2017,213
A,PPS_HAB_EU27_2020,IE06,2018,226
A,PPS_HAB_EU27_2020,IE06,2019,220
A,PPS_HAB_EU27_2020,IE06,2020,237
A,PPS_HAB_EU27_2020,IE06,2021,255
A,PPS_HAB_EU27_2020,IE06,2022,265
A,PPS_HAB_EU27_2020,IE06,2023,245
A,PPS_HAB_EU27_2020,IT,2000,123
A,PPS_HAB_EU27_2020,IT,2001,121
A,PPS_HAB_EU27_2020,IT,2002,119
A,PPS_HAB_EU27_2020,IT,2003,118
A,PPS_HAB_EU27_2020,IT,2004,114
A,PPS_HAB_EU27_2020,IT,2005,112
A,PPS_HAB_EU27_2020,IT,2006,111
A,PPS_HAB_EU27_2020,IT,2007,109
A,PPS_HAB_EU27_2020,IT,2008,108
A,PPS_HAB_EU27_2020,IT,2009,108
A,PPS_HAB_EU27_2020,IT,2010,106
A,PPS_HAB_EU27_2020,IT,2011,105
A,PPS_HAB_EU27_2020,IT,2012,103
A,PPS_HAB_EU27_2020,IT,2013,100
A,PPS_HAB_EU27_2020,IT,2014,98
A,PPS_HAB_EU27_2020,IT,2015,97
A,PPS_HAB_EU27_2020,IT,2016,99
A,PPS_HAB_EU27_2020,IT,2017,98
A,PPS_HAB_EU27_2020,IT,2018,97
A,PPS_HAB_EU27_2020,IT,2019,96
A,PPS_HAB_EU27_2020,IT,2020,93
A,PPS_HAB_EU27_2020,IT,2021,96
A,PPS_HAB_EU27_2020,IT,2022,98
A,PPS_HAB_EU27_2020,IT,2023,98
A,PPS_HAB_EU27_2020,ITC,2000,151
A,PPS_HAB_EU27_2020,ITC,2001,149
A,PPS_HAB_EU27_2020,ITC,2002,146
A,PPS_HAB_EU27_2020,ITC,2003,145
A,PPS_HAB_EU27_2020,ITC,2004,139
A,PPS_HAB_EU27_2020,ITC,2005,136
A,PPS_HAB_EU27_2020,ITC,2006,134
A,PPS_HAB_EU27_2020,ITC,2007,132
A,PPS_HAB_EU27_2020,ITC,2008,133
A,PPS_HAB_EU27_2020,ITC,2009,130
A,PPS_HAB_EU27_2020,ITC,2010,130
A,PPS_HAB_EU27_2020,ITC,2011,129
A,PPS_HAB_EU27_2020,ITC,2012,126
A,PPS_HAB_EU27_2020,ITC,2013,122
A,PPS_HAB_EU27_2020,ITC,2014,120
A,PPS_HAB_EU27_2020,ITC,2015,119
A,PPS_HAB_EU27_2020,ITC,2016,121
A,PPS_HAB_EU27_2020,ITC,2017,121
A,PPS_HAB_EU27_2020,ITC,2018,120
A,PPS_HAB_EU27_2020,ITC,2019,117
A,PPS_HAB_EU27_2020,ITC,2020,114
A,PPS_HAB_EU27_2020,ITC,2021,119
A,PPS_HAB_EU27_2020,ITC,2022,121
A,PPS_HAB_EU27_2020,ITC,2023,122
A,PPS_HAB_EU27_2020,ITC1,2000,133
A,PPS_HAB_EU27_2020,ITC1,2001,130
A,PPS_HAB_EU27_2020,ITC1,2002,128
A,PPS_HAB_EU27_2020,ITC1,2003,128
A,PPS_HAB_EU27_2020,ITC1,2004,123
A,PPS_HAB_EU27_2020,ITC1,2005,121
A,PPS_HAB_EU27_2020,ITC1,2006,120
A,PPS_HAB_EU27_2020,ITC1,2007,117
A,PPS_HAB_EU27_2020,ITC1,2008,115
A,PPS_HAB_EU27_2020,ITC1,2009,111
A,PPS_HAB_EU27_2020,ITC1,2010,111
A,PPS_HAB_EU27_2020,ITC1,2011,110
A,PPS_HAB_EU27_2020,ITC1,2012,107
A,PPS_HAB_EU27_2020,ITC1,2013,106
A,PPS_HAB_EU27_2020,ITC1,2014,102
A,PPS_HAB_EU27_2020,ITC1,2015,102
A,PPS_HAB_EU27_2020,ITC1,2016,104
A,PPS_HAB_EU27_2020,ITC1,2017,104
A,PPS_HAB_EU27_2020,ITC1,2018,103
A,PPS_HAB_EU27_2020,ITC1,2019,101
A,PPS_HAB_EU27_2020,ITC1,2020,98
A,PPS_HAB_EU27_2020,ITC1,2021,99
A,PPS_HAB_EU27_2020,ITC1,2022,100
A,PPS_HAB_EU27_2020,ITC1,2023,100
A,PPS_HAB_EU27_2020,ITC2,2000,162
A,PPS_HAB_EU27_2020,ITC2,2001,161
A,PPS_HAB_EU27_2020,ITC2,2002,157
A,PPS_HAB_EU27_2020,ITC2,2003,162
A,PPS_HAB_EU27_2020,ITC2,2004,154
A,PPS_HAB_EU27_2020,ITC2,2005,152
A,PPS_HAB_EU27_2020,ITC2,2006,149
A,PPS_HAB_EU27_2020,ITC2,2007,145
A,PPS_HAB_EU27_2020,ITC2,2008,147
A,PPS_HAB_EU27_2020,ITC2,2009,145
A,PPS_HAB_EU27_2020,ITC2,2010,146
A,PPS_HAB_EU27_2020,ITC2,2011,145
A,PPS_HAB_EU27_2020,ITC2,2012,146
A,PPS_HAB_EU27_2020,ITC2,2013,137
A,PPS_HAB_EU27_2020,ITC2,2014,132
A,PPS_HAB_EU27_2020,ITC2,2015,129
A,PPS_HAB_EU27_2020,ITC2,2016,127
A,PPS_HAB_EU27_2020,ITC2,2017,128
A,PPS_HAB_EU27_2020,ITC2,2018,125
A,PPS_HAB_EU27_2020,ITC2,2019,123
A,PPS_HAB_EU27_2020,ITC2,2020,119
A,PPS_HAB_EU27_2020,ITC2,2021,119
A,PPS_HAB_EU27_2020,ITC2,2022,127
A,PPS_HAB_EU27_2020,ITC2,2023,126
A,PPS_HAB_EU27_2020,ITC3,2000,130
A,PPS_HAB_EU27_2020,ITC3,2001,130
A,PPS_HAB_EU27_2020,ITC3,2002,125
A,PPS_HAB_EU27_2020,ITC3,2003,126
A,PPS_HAB_EU27_2020,ITC3,2004,122
A,PPS_HAB_EU27_2020,ITC3,2005,120
A,PPS_HAB_EU27_2020,ITC3,2006,119
A,PPS_HAB_EU27_2020,ITC3,2007,119
A,PPS_HAB_EU27_2020,ITC3,2008,120
A,PPS_HAB_EU27_2020,ITC3,2009,118
A,PPS_HAB_EU27_2020,ITC3,2010,114
A,PPS_HAB_EU27_2020,ITC3,2011,113
A,PPS_HAB_EU27_2020,ITC3,2012,111
A,PPS_HAB_EU27_2020,ITC3,2013,108
A,PPS_HAB_EU27_2020,ITC3,2014,107
A,PPS_HAB_EU27_2020,ITC3,2015,106
A,PPS_HAB_EU27_2020,ITC3,2016,108
A,PPS_HAB_EU27_2020,ITC3,2017,107
A,PPS_HAB_EU27_2020,ITC3,2018,105
A,PPS_HAB_EU27_2020,ITC3,2019,104
A,PPS_HAB_EU27_2020,ITC3,2020,99
A,PPS_HAB_EU27_2020,ITC3,2021,101
A,PPS_HAB_EU27_2020,ITC3,2022,102
A,PPS_HAB_EU27_2020,ITC3,2023,104
A,PPS_HAB_EU27_2020,ITC4,2000,162
A,PPS_HAB_EU27_2020,ITC4,2001,160
A,PPS_HAB_EU27_2020,ITC4,2002,158
A,PPS_HAB_EU27_2020,ITC4,2003,157
A,PPS_HAB_EU27_2020,ITC4,2004,150
A,PPS_HAB_EU27_2020,ITC4,2005,146
A,PPS_HAB_EU27_2020,ITC4,2006,143
A,PPS_HAB_EU27_2020,ITC4,2007,141
A,PPS_HAB_EU27_2020,ITC4,2008,143
A,PPS_HAB_EU27_2020,ITC4,2009,141
A,PPS_HAB_EU27_2020,ITC4,2010,141
A,PPS_HAB_EU27_2020,ITC4,2011,140
A,PPS_HAB_EU27_2020,ITC4,2012,136
A,PPS_HAB_EU27_2020,ITC4,2013,132
A,PPS_HAB_EU27_2020,ITC4,2014,130
A,PPS_HAB_EU27_2020,ITC4,2015,128
A,PPS_HAB_EU27_2020,ITC4,2016,131
A,PPS_HAB_EU27_2020,ITC4,2017,130
A,PPS_HAB_EU27_2020,ITC4,2018,129
A,PPS_HAB_EU27_2020,ITC4,2019,126
A,PPS_HAB_EU27_2020,ITC4,2020,124
A,PPS_HAB_EU27_2020,ITC4,2021,131
A,PPS_HAB_EU27_2020,ITC4,2022,133
A,PPS_HAB_EU27_2020,ITC4,2023,134
A,PPS_HAB_EU27_2020,ITF,2000,83
A,PPS_HAB_EU27_2020,ITF,2001,82
A,PPS_HAB_EU27_2020,ITF,2002,81
A,PPS_HAB_EU27_2020,ITF,2003,80
A,PPS_HAB_EU27_2020,ITF,2004,76
A,PPS_HAB_EU27_2020,ITF,2005,75
A,PPS_HAB_EU27_2020,ITF,2006,75
A,PPS_HAB_EU27_2020,ITF,2007,74
A,PPS_HAB_EU27_2020,ITF,2008,73
A,PPS_HAB_EU27_2020,ITF,2009,73
A,PPS_HAB_EU27_2020,ITF,2010,71
A,PPS_HAB_EU27_2020,ITF,2011,70
A,PPS_HAB_EU27_2020,ITF,2012,70
A,PPS_HAB_EU27_2020,ITF,2013,67
A,PPS_HAB_EU27_2020,ITF,2014,65
A,PPS_HAB_EU27_2020,ITF,2015,65
A,PPS_HAB_EU27_2020,ITF,2016,66
A,PPS_HAB_EU27_2020,ITF,2017,65
A,PPS_HAB_EU27_2020,ITF,2018,64
A,PPS_HAB_EU27_2020,ITF,2019,63
A,PPS_HAB_EU27_2020,ITF,2020,62
A,PPS_HAB_EU27_2020,ITF,2021,63
A,PPS_HAB_EU27_2020,ITF,2022,65
A,PPS_HAB_EU27_2020,ITF,2023,65
A,PPS_HAB_EU27_2020,ITF1,2000,107
A,PPS_HAB_EU27_2020,ITF1,2001,106
A,PPS_HAB_EU27_2020,ITF1,2002,102
A,PPS_HAB_EU27_2020,ITF1,2003,100
A,PPS_HAB_EU27_2020,ITF1,2004,93
A,PPS_HAB_EU27_2020,ITF1,2005,93
A,PPS_HAB_EU27_2020,ITF1,2006,93
A,PPS_HAB_EU27_2020,ITF1,2007,92
A,PPS_HAB_EU27_2020,ITF1,2008,92
A,PPS_HAB_EU27_2020,ITF1,2009,92
A,PPS_HAB_EU27_2020,ITF1,2010,91
A,PPS_HAB_EU27_2020,ITF1,2011,93
A,PPS_HAB_EU27_2020,ITF1,2012,92
A,PPS_HAB_EU27_2020,ITF1,2013,89
A,PPS_HAB_EU27_2020,ITF1,2014,87
A,PPS_HAB_EU27_2020,ITF1,2015,85
A,PPS_HAB_EU27_2020,ITF1,2016,85
A,PPS_HAB_EU27_2020,ITF1,2017,85
A,PPS_HAB_EU27_2020,ITF1,2018,83
A,PPS_HAB_EU27_2020,ITF1,2019,81
A,PPS_HAB_EU27_2020,ITF1,2020,79
A,PPS_HAB_EU27_2020,ITF1,2021,81
A,PPS_HAB_EU27_2020,ITF1,2022,83
A,PPS_HAB_EU27_2020,ITF1,2023,85
A,PPS_HAB_EU27_2020,ITF2,2000,95
A,PPS_HAB_EU27_2020,ITF2,2001,94
A,PPS_HAB_EU27_2020,ITF2,2002,91
A,PPS_HAB_EU27_2020,ITF2,2003,90
A,PPS_HAB_EU27_2020,ITF2,2004,88
A,PPS_HAB_EU27_2020,ITF2,2005,87
A,PPS_HAB_EU27_2020,ITF2,2006,88
A,PPS_HAB_EU27_2020,ITF2,2007,88
A,PPS_HAB_EU27_2020,ITF2,2008,85
A,PPS_HAB_EU27_2020,ITF2,2009,86
A,PPS_HAB_EU27_2020,ITF2,2010,83
A,PPS_HAB_EU27_2020,ITF2,2011,81
A,PPS_HAB_EU27_2020,ITF2,2012,79
A,PPS_HAB_EU27_2020,ITF2,2013,73
A,PPS_HAB_EU27_2020,ITF2,2014,70
A,PPS_HAB_EU27_2020,ITF2,2015,70
A,PPS_HAB_EU27_2020,ITF2,2016,70
A,PPS_HAB_EU27_2020,ITF2,2017,70
A,PPS_HAB_EU27_2020,ITF2,2018,69
A,PPS_HAB_EU27_2020,ITF2,2019,69
A,PPS_HAB_EU27_2020,ITF2,2020,69
A,PPS_HAB_EU27_2020,ITF2,2021,72
A,PPS_HAB_EU27_2020,ITF2,2022,72
A,PPS_HAB_EU27_2020,ITF2,2023,73
A,PPS_HAB_EU27_2020,ITF3,2000,82
A,PPS_HAB_EU27_2020,ITF3,2001,81
A,PPS_HAB_EU27_2020,ITF3,2002,80
A,PPS_HAB_EU27_2020,ITF3,2003,79
A,PPS_HAB_EU27_2020,ITF3,2004,76
A,PPS_HAB_EU27_2020,ITF3,2005,75
A,PPS_HAB_EU27_2020,ITF3,2006,74
A,PPS_HAB_EU27_2020,ITF3,2007,73
A,PPS_HAB_EU27_2020,ITF3,2008,72
A,PPS_HAB_EU27_2020,ITF3,2009,73
A,PPS_HAB_EU27_2020,ITF3,2010,69
A,PPS_HAB_EU27_2020,ITF3,2011,67
A,PPS_HAB_EU27_2020,ITF3,2012,67
A,PPS_HAB_EU27_2020,ITF3,2013,65
A,PPS_HAB_EU27_2020,ITF3,2014,63
A,PPS_HAB_EU27_2020,ITF3,2015,63
A,PPS_HAB_EU27_2020,ITF3,2016,64
A,PPS_HAB_EU27_2020,ITF3,2017,63
A,PPS_HAB_EU27_2020,ITF3,2018,62
A,PPS_HAB_EU27_2020,ITF3,2019,62
A,PPS_HAB_EU27_2020,ITF3,2020,60
A,PPS_HAB_EU27_2020,ITF3,2021,61
